"","SRR33445252","SRR33445253","SRR33445254","SRR33445260","SRR33445261","SRR33445262"
"ENSMUSG00000000149.10",3534.18153913028,3655.36779714729,2520.12451141068,2983.6534429139,2794.87093401404,2178.07399314959
"ENSMUSG00000000154.16",2375.65337913373,2568.03185956582,2096.03472230169,2420.72656013587,2445.3301946398,2662.96405845652
"ENSMUSG00000000157.16",14.8397601842256,6.24234226072731,17.8289907814564,15.2231994996799,8.84924316267885,21.8823709096068
"ENSMUSG00000000159.16",772.867970422408,724.223688247658,634.772969534853,428.822729579942,440.954763212989,466.873567921903
"ENSMUSG00000000167.14",9.95127808582887,44.7160950606724,18.6885231326619,0,5.67888082670776,1.67203793588622
"ENSMUSG00000000168.9",1405.44752346117,1314.60972348051,1467.61907528057,1538.26559197676,2156.51212770001,2116.8496430344
"ENSMUSG00000000171.5",3753.18178352833,3255.73727899087,3021.50004852758,3635.80561490359,4034.5724110512,3550.89029573612
"ENSMUSG00000000184.12",321.607381861564,329.109997924934,309.924126264707,665.32099618182,422.868726224445,481.992883582884
"ENSMUSG00000000194.13",377.292806104068,522.976295087893,647.286910564374,499.75454954767,461.937383633219,593.153261067062
"ENSMUSG00000000247.11",141.31200931787,85.2707449099934,127.348117818769,95.2983770228198,94.2574843318439,192.456108842576
"ENSMUSG00000000253.13",55.750272289663,35.1977925635238,27.7840220457934,30.2185415145407,8.23764757957448,31.3939677458299
"ENSMUSG00000000266.11",82.5558470788895,100.647495421646,187.255057296055,116.051173279691,155.58353567952,201.72028243203
"ENSMUSG00000000275.16",1608.89584154861,1727.24421203397,2521.30800861958,3696.90421223355,3116.4303104487,1843.63172601707
