"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"Down-regulated",TRUE,0.0162306535033506,43,80,4,0.05,0.0930232558139535,"KEGG:04975","KEGG","Fat digestion and absorption",10539,420,"KEGG:00000","KEGG,KEGG,KEGG,KEGG","ENSMUSG00000023057,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000054422"
"Down-regulated",TRUE,0.0255971515352928,93,80,5,0.0625,0.0537634408602151,"KEGG:04640","KEGG","Hematopoietic cell lineage",10539,346,"KEGG:00000","KEGG,KEGG,KEGG,KEGG,KEGG","ENSMUSG00000002033,ENSMUSG00000023274,ENSMUSG00000025014,ENSMUSG00000053977,ENSMUSG00000060586"
"Down-regulated",TRUE,0.0255971515352928,58,80,4,0.05,0.0689655172413793,"KEGG:05213","KEGG","Endometrial cancer",10539,480,"KEGG:00000","KEGG,KEGG,KEGG,KEGG","ENSMUSG00000000303,ENSMUSG00000020122,ENSMUSG00000021453,ENSMUSG00000023067"
"Down-regulated",TRUE,0.0255971515352928,1646,80,24,0.3,0.0145808019441069,"KEGG:01100","KEGG","Metabolic pathways",10539,184,"KEGG:00000","KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG","ENSMUSG00000016756,ENSMUSG00000018339,ENSMUSG00000021594,ENSMUSG00000021903,ENSMUSG00000022620,ENSMUSG00000022890,ENSMUSG00000024665,ENSMUSG00000025270,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028538,ENSMUSG00000028603,ENSMUSG00000029752,ENSMUSG00000030004,ENSMUSG00000038092,ENSMUSG00000038754,ENSMUSG00000042638,ENSMUSG00000056131,ENSMUSG00000061906,ENSMUSG00000062624,ENSMUSG00000063929,ENSMUSG00000064294,ENSMUSG00000068877"
"Down-regulated",TRUE,0.0255971515352928,267,80,8,0.1,0.0299625468164794,"KEGG:05020","KEGG","Prion disease",10539,432,"KEGG:00000","KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022762,ENSMUSG00000022890,ENSMUSG00000029656,ENSMUSG00000030137,ENSMUSG00000035031,ENSMUSG00000035042"
"Down-regulated",TRUE,0.041663412829985,72,80,4,0.05,0.0555555555555556,"KEGG:05218","KEGG","Melanoma",10539,485,"KEGG:00000","KEGG,KEGG,KEGG,KEGG","ENSMUSG00000000303,ENSMUSG00000020122,ENSMUSG00000021453,ENSMUSG00000023067"
"Down-regulated",TRUE,0.041663412829985,34,80,3,0.0375,0.0882352941176471,"KEGG:01040","KEGG","Biosynthesis of unsaturated fatty acids",10539,167,"KEGG:00000","KEGG,KEGG,KEGG","ENSMUSG00000024665,ENSMUSG00000028603,ENSMUSG00000038754"
"Down-regulated",TRUE,0.041663412829985,175,80,6,0.075,0.0342857142857143,"KEGG:04514","KEGG","Cell adhesion molecule (CAM) interaction",10539,325,"KEGG:00000","KEGG,KEGG,KEGG,KEGG,KEGG,KEGG","ENSMUSG00000000303,ENSMUSG00000022762,ENSMUSG00000023274,ENSMUSG00000047109,ENSMUSG00000053977,ENSMUSG00000060586"
"Down-regulated",TRUE,0.0447373474108537,37,80,3,0.0375,0.0810810810810811,"KEGG:05216","KEGG","Thyroid cancer",10539,483,"KEGG:00000","KEGG,KEGG,KEGG","ENSMUSG00000000303,ENSMUSG00000021453,ENSMUSG00000023067"
"Down-regulated",TRUE,0.0447373474108537,36,80,3,0.0375,0.0833333333333333,"KEGG:05340","KEGG","Primary immunodeficiency",10539,504,"KEGG:00000","KEGG,KEGG,KEGG","ENSMUSG00000023274,ENSMUSG00000053977,ENSMUSG00000061132"
"Down-regulated",TRUE,0.00011421413879047,8,72,4,0.0555555555555556,0.5,"REAC:R-MMU-166665","REAC","Terminal pathway of complement",8514,1649,"REAC:R-MMU-166658","REAC,REAC,REAC,REAC","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031"
"Down-regulated",TRUE,0.00811206074696766,13,72,3,0.0416666666666667,0.230769230769231,"REAC:R-MMU-2046106","REAC","alpha-linolenic acid (ALA) metabolism",8514,1787,"REAC:R-MMU-2046104","REAC,REAC,REAC","ENSMUSG00000024665,ENSMUSG00000028603,ENSMUSG00000038754"
"Down-regulated",TRUE,0.00811206074696766,592,72,15,0.208333333333333,0.0253378378378378,"REAC:R-MMU-556833","REAC","Metabolism of lipids",8514,865,"REAC:R-MMU-1430728","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000022215,ENSMUSG00000022620,ENSMUSG00000023057,ENSMUSG00000023073,ENSMUSG00000024665,ENSMUSG00000027983,ENSMUSG00000028538,ENSMUSG00000028603,ENSMUSG00000029822,ENSMUSG00000038092,ENSMUSG00000038754,ENSMUSG00000044469,ENSMUSG00000054422,ENSMUSG00000062515,ENSMUSG00000063929"
"Down-regulated",TRUE,0.00811206074696766,13,72,3,0.0416666666666667,0.230769230769231,"REAC:R-MMU-2046104","REAC","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism",8514,1786,"REAC:R-MMU-8978868","REAC,REAC,REAC","ENSMUSG00000024665,ENSMUSG00000028603,ENSMUSG00000038754"
"Down-regulated",TRUE,0.00811206074696766,11,72,3,0.0416666666666667,0.272727272727273,"REAC:R-MMU-163560","REAC","Triglyceride catabolism",8514,1730,"REAC:R-MMU-8979227","REAC,REAC,REAC","ENSMUSG00000023057,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.00811206074696766,88,72,6,0.0833333333333333,0.0681818181818182,"REAC:R-MMU-977606","REAC","Regulation of Complement cascade",8514,1293,"REAC:R-MMU-166658","REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000076612,ENSMUSG00000095612"
"Down-regulated",TRUE,0.00811206074696766,97,72,6,0.0833333333333333,0.0618556701030928,"REAC:R-MMU-166658","REAC","Complement cascade",8514,323,"REAC:R-MMU-168249","REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000076612,ENSMUSG00000095612"
"Down-regulated",TRUE,0.0106679049265544,1740,72,28,0.388888888888889,0.0160919540229885,"REAC:R-MMU-1430728","REAC","Metabolism",8514,854,"REAC:0000000","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000019082,ENSMUSG00000022215,ENSMUSG00000022620,ENSMUSG00000022890,ENSMUSG00000023057,ENSMUSG00000023073,ENSMUSG00000024665,ENSMUSG00000025270,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028538,ENSMUSG00000028603,ENSMUSG00000029752,ENSMUSG00000029822,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000032482,ENSMUSG00000034220,ENSMUSG00000038092,ENSMUSG00000038754,ENSMUSG00000044469,ENSMUSG00000046402,ENSMUSG00000054422,ENSMUSG00000061906,ENSMUSG00000062181,ENSMUSG00000062515,ENSMUSG00000063929,ENSMUSG00000069922"
"Down-regulated",TRUE,0.0135039401723081,40,72,4,0.0555555555555556,0.1,"REAC:R-MMU-975634","REAC","Retinoid metabolism and transport",8514,1376,"REAC:R-MMU-2187338;REAC:R-MMU-6806667","REAC,REAC,REAC,REAC","ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000034220,ENSMUSG00000046402"
"Down-regulated",TRUE,0.0175987569848974,44,72,4,0.0555555555555556,0.0909090909090909,"REAC:R-MMU-6806667","REAC","Metabolism of fat-soluble vitamins",8514,861,"REAC:R-MMU-196854","REAC,REAC,REAC,REAC","ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000034220,ENSMUSG00000046402"
"Down-regulated",TRUE,0.0294376392012399,23,72,3,0.0416666666666667,0.130434782608696,"REAC:R-MMU-8979227","REAC","Triglyceride metabolism",8514,1731,"REAC:R-MMU-556833","REAC,REAC,REAC","ENSMUSG00000023057,ENSMUSG00000054422,ENSMUSG00000062515"
"Up-regulated",TRUE,1.5351139075066e-23,1549,100,44,0.44,0.0284054228534538,"GO:0044281","GO:BP","small molecule metabolic process",24936,10246,"GO:0008152","IMP TAS IEA,IDA IMP IEA,IMP ISS IEA,IDA TAS IEA,IDA ISS IEA,ISS IEA,IMP,IDA,IDA IEA,IMP ISS IC IEA,ISS IEA,IEA,IDA ISS IEA,IC,IDA IEA,IEA,IDA IEA,IDA IMP,IDA IEA,IEA,ISS IEA,IEA,IDA IEA,ISS IEA,IEA,ISS IEA,ISS IEA,ISS IEA,IEA,IEA,IDA ISO IEA,IMP IGI IEA,IDA ISS IEA,IMP IEA,IDA IEA,IDA IEA,IMP,IEA,IDA IEA,IDA,IDA TAS IEA,ISS,IDA IEA,IDA IMP IGI IEA","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000017754,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024899,ENSMUSG00000025003,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000027358,ENSMUSG00000027605,ENSMUSG00000027820,ENSMUSG00000027952,ENSMUSG00000030541,ENSMUSG00000030762,ENSMUSG00000032418,ENSMUSG00000033105,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,7.00850586372769e-23,1266,100,40,0.4,0.0315955766192733,"GO:0006629","GO:BP","lipid metabolic process",24936,2220,"GO:0044238","IMP TAS IEA,IEA,IMP IGI IEA,IMP,IDA ISS IEA,IEA,ISS IEA,IDA IMP IGI IEA,IMP,ISS IEA,IEA,IDA ISS IEA,IC,IDA IEA,IEA,IDA IEA,IMP ISS IEA,IDA IEA,ISS IEA,IEA,IEA,IEA,ISS IEA,ISS IEA,IGI,ISS IEA,IDA ISS IEA,IMP IEA,IDA IEA,IDA IEA,TAS IEA,ISA,IDA IEA,IDA,IDA IMP NAS IEA,IMP ISS IEA,IMP,IDA IEA,IMP IGI IEA,ISS IEA","ENSMUSG00000002588,ENSMUSG00000002847,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000016194,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000025003,ENSMUSG00000026688,ENSMUSG00000027358,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000040181,ENSMUSG00000040938,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000044254,ENSMUSG00000052131,ENSMUSG00000054757,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000060807,ENSMUSG00000069456,ENSMUSG00000074207,ENSMUSG00000089960"
"Up-regulated",TRUE,5.41581358092974e-21,783,100,32,0.32,0.0408684546615581,"GO:0043436","GO:BP","oxoacid metabolic process",24936,10020,"GO:0006082","IEA,IDA IMP IEA,IMP,IDA ISS IEA,ISS IEA,IDA,IDA IEA,ISS IEA,ISS IEA,IC,IEA,IDA IEA,IDA IMP,IDA IEA,IEA,ISS IEA,IEA,ISS IEA,ISS IEA,IEA,IDA ISO,IGI,IDA ISS IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IDA,IDA,ISS,IDA,IMP IGI","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000021416,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024899,ENSMUSG00000025003,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000030541,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,5.41581358092974e-21,789,100,32,0.32,0.0405576679340938,"GO:0006082","GO:BP","organic acid metabolic process",24936,1846,"GO:0044281","IEA,IDA IMP IEA,IMP,IDA ISS IEA,ISS IEA,IDA,IDA IEA,ISS IEA,ISS IEA,IC,IEA,IDA IEA,IDA IMP,IDA IEA,IEA,ISS IEA,IEA,ISS IEA,ISS IEA,IEA,IDA ISO,IMP IGI IEA,IDA ISS IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IDA,IDA,ISS,IDA,IMP IGI","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000021416,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024899,ENSMUSG00000025003,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000030541,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,4.35536393659311e-19,769,100,30,0.3,0.0390117035110533,"GO:0019752","GO:BP","carboxylic acid metabolic process",24936,5632,"GO:0043436","IEA,IDA IMP IEA,IMP,IDA ISS IEA,ISS IEA,IDA,IDA IEA,ISS IEA,ISS IEA,IC,IEA,IDA IEA,IDA IEA,IEA,ISS IEA,IEA,ISS IEA,ISS IEA,IDA ISO,IGI,IDA ISS IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IDA,IDA,ISS,IDA,IMP IGI","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000021416,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000025003,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000030541,ENSMUSG00000032418,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,2.45581988566677e-18,549,100,26,0.26,0.0473588342440801,"GO:0032787","GO:BP","monocarboxylic acid metabolic process",24936,7321,"GO:0019752","IDA IMP IEA,IMP,IDA ISS IEA,ISS IEA,IDA,IDA IEA,IEA,IC,IEA,IDA IEA,IDA IEA,ISS IEA,IEA,IEA,IDA ISO,IGI,IDA ISS IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IDA,IDA,ISS,IDA,IMP IGI","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000021416,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000025003,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000030541,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,1.32557303559937e-12,357,100,18,0.18,0.0504201680672269,"GO:0006631","GO:BP","fatty acid metabolic process",24936,2221,"GO:0006629;GO:0032787","IMP,IMP,IDA ISS IEA,ISS IEA,IDA IEA,IEA,IC,IEA,IDA IEA,ISS IEA,IEA,IGI,IDA ISS IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IDA","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000021416,ENSMUSG00000023832,ENSMUSG00000025003,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000052131,ENSMUSG00000054827,ENSMUSG00000056973"
"Up-regulated",TRUE,2.43266902654762e-12,500,100,20,0.2,0.04,"GO:0044283","GO:BP","small molecule biosynthetic process",24936,10248,"GO:0009058;GO:0044281","IMP,IDA ISS IEA,ISS IEA,IMP,IDA IEA,IEA,IEA,IDA IEA,IEA,IEA,IEA,IEA,ISS IEA,IEA,IMP IEA,IDA ISS IEA,IMP IEA,IDA,ISS,IDA","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000017754,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000023963,ENSMUSG00000026688,ENSMUSG00000027358,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056148,ENSMUSG00000057074,ENSMUSG00000069456"
"Up-regulated",TRUE,2.0126833461528e-11,251,100,15,0.15,0.0597609561752988,"GO:0016053","GO:BP","organic acid biosynthetic process",24936,4843,"GO:0006082;GO:0044283","IMP,IDA ISS IEA,ISS IEA,IDA IEA,IEA,IEA,IDA IEA,IEA,IEA,IMP IEA,IDA ISS IEA,IMP IEA,IDA,ISS,IDA","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000023963,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056148,ENSMUSG00000057074,ENSMUSG00000069456"
"Up-regulated",TRUE,7.61076709500694e-11,277,100,15,0.15,0.0541516245487365,"GO:0008202","GO:BP","steroid metabolic process",24936,2989,"GO:0006629","IMP TAS,IEA,IDA ISS IEA,IDA IEA,IDA IEA,IEA,IEA,ISS IEA,ISS IEA,IDA IEA,ISA,ISS,IMP,IDA IEA,ISS IEA","ENSMUSG00000002588,ENSMUSG00000016194,ENSMUSG00000021259,ENSMUSG00000023045,ENSMUSG00000023963,ENSMUSG00000027358,ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000044254,ENSMUSG00000054757,ENSMUSG00000057074,ENSMUSG00000060807,ENSMUSG00000069456,ENSMUSG00000089960"
"Up-regulated",TRUE,1.15613270343592e-10,287,100,15,0.15,0.0522648083623693,"GO:0006066","GO:BP","alcohol metabolic process",24936,1832,"GO:0044281","IMP TAS,IEA,IDA ISS IEA,IDA IEA,IDA IEA,IEA,IEA,ISS IEA,ISS IEA,IEA,IDA IEA,IEA,ISS,IEA,IDA IMP IGI","ENSMUSG00000002588,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000023045,ENSMUSG00000023963,ENSMUSG00000027358,ENSMUSG00000027952,ENSMUSG00000030541,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000044254,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,2.20732855368294e-10,247,100,14,0.14,0.0566801619433198,"GO:0046394","GO:BP","carboxylic acid biosynthetic process",24936,11314,"GO:0016053;GO:0019752","IMP,IDA ISS IEA,ISS IEA,IDA IEA,IEA,IEA,IDA IEA,IEA,IEA,IDA ISS IEA,IMP IEA,IDA,ISS,IDA","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000023963,ENSMUSG00000026688,ENSMUSG00000027605,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056148,ENSMUSG00000057074,ENSMUSG00000069456"
"Up-regulated",TRUE,6.2030199174879e-10,610,100,19,0.19,0.0311475409836066,"GO:0008610","GO:BP","lipid biosynthetic process",24936,3066,"GO:0006629;GO:0009058","IMP IGI IEA,IDA ISS IEA,ISS IEA,IDA IMP IGI IEA,IMP,ISS IEA,IEA,IMP,IEA,IEA,IEA,ISS IEA,ISS IEA,IDA ISS IEA,IMP IEA,ISA,IDA,ISS,IDA","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000027358,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000054757,ENSMUSG00000056148,ENSMUSG00000057074,ENSMUSG00000069456"
"Up-regulated",TRUE,9.02755068436736e-10,224,100,13,0.13,0.0580357142857143,"GO:0006790","GO:BP","sulfur compound metabolic process",24936,2348,"GO:0008152","IDA,IMP,IDA IEA,ISS IEA,IDA IMP IEA,IDA,IEA,ISO,IEA,IMP IEA,IEA,IMP IEA,TAS","ENSMUSG00000001665,ENSMUSG00000006494,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000033318,ENSMUSG00000037370,ENSMUSG00000040181,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056973"
"Up-regulated",TRUE,9.02755068436736e-10,176,100,12,0.12,0.0681818181818182,"GO:0072330","GO:BP","monocarboxylic acid biosynthetic process",24936,16180,"GO:0032787;GO:0046394","IMP,IDA ISS IEA,ISS IEA,IDA IEA,IEA,IDA IEA,IEA,IDA ISS IEA,IMP IEA,IDA,ISS,IDA","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000023963,ENSMUSG00000027605,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056148,ENSMUSG00000057074,ENSMUSG00000069456"
"Up-regulated",TRUE,6.09909887615493e-09,118,100,10,0.1,0.0847457627118644,"GO:0120254","GO:BP","olefinic compound metabolic process",24936,18309,"GO:0008152","IEA,ISS IEA,IDA IEA,IEA,IEA,IDA IEA,IDA IEA,IEA,IEA,IMP IGI","ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000025003,ENSMUSG00000026688,ENSMUSG00000027358,ENSMUSG00000042248,ENSMUSG00000054827,ENSMUSG00000056973,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,1.62769992324605e-08,131,100,10,0.1,0.0763358778625954,"GO:1902652","GO:BP","secondary alcohol metabolic process",24936,20878,"GO:0006066","IMP TAS,IDA ISS IEA,IDA IEA,IDA IEA,IEA,ISS IEA,ISS IEA,IEA,IDA IEA,ISS","ENSMUSG00000002588,ENSMUSG00000021259,ENSMUSG00000023045,ENSMUSG00000023963,ENSMUSG00000027952,ENSMUSG00000030541,ENSMUSG00000030762,ENSMUSG00000033105,ENSMUSG00000044254,ENSMUSG00000057074"
"Up-regulated",TRUE,2.70472761425154e-08,514,100,16,0.16,0.0311284046692607,"GO:0072521","GO:BP","purine-containing compound metabolic process",24936,16245,"GO:0008152","IDA IMP IEA,IMP,IDA TAS IEA,IDA IEA,IEA,ISS IEA,IDA IMP IEA,IDA,IEA,IEA,IEA,IDA,IEA,IMP IEA,IMP,TAS","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044350,ENSMUSG00000056973"
"Up-regulated",TRUE,1.15204311263386e-07,951,100,20,0.2,0.0210304942166141,"GO:0019637","GO:BP","organophosphate metabolic process",24936,5565,"GO:0006793","IEA,IDA IMP IEA,IMP,IDA TAS IEA,IDA IEA,IMP,IMP,ISS IEA,IMP ISS IEA,IDA IMP,IDA,IEA,IEA,IEA,IDA ISO,IEA,IMP IEA,IDA,IMP,TAS","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000056973"
"Up-regulated",TRUE,1.34147696004995e-07,81,100,8,0.08,0.0987654320987654,"GO:0006637","GO:BP","acyl-CoA metabolic process",24936,2226,"GO:0006753;GO:0006790;GO:0072521","IMP,IDA IEA,ISS IEA,IDA,IEA,IEA,IMP IEA,TAS","ENSMUSG00000006494,ENSMUSG00000020532,ENSMUSG00000020917,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000056973"
"Up-regulated",TRUE,1.61910552063786e-07,588,100,16,0.16,0.0272108843537415,"GO:0006753","GO:BP","nucleoside phosphate metabolic process",24936,2324,"GO:0006796;GO:0019637;GO:0055086","IDA IMP IEA,IMP,IDA TAS IEA,IDA IEA,IMP,ISS IEA,IDA IMP,IDA,IEA,IEA,IEA,IDA,IEA,IMP IEA,IMP,TAS","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044350,ENSMUSG00000056973"
