"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000058207.6",112380.330403366,-1.47417177904522,0.306893022813545,6.66302521971097e-08,2.08493462486111e-05
"ENSMUSG00000021259.5",63.5840388239663,1.89160313120062,0.59870034076626,5.44732842995924e-05,0.00465207042615602
"ENSMUSG00000113769.1",109.994496613429,-1.05499301686272,0.44002812576532,0.000532973646243312,0.0252948237379056
"ENSMUSG00000011148.14",825.808803858518,0.99487188020995,0.198768391128755,2.7824577694349e-08,9.79494696285321e-06
"ENSMUSG00000076612.8",501.730872747365,-0.0484075616645572,0.144229108766353,0.000481356995745323,0.0236166824288846
"ENSMUSG00000076613.4",639.661807994738,-0.0641305315611514,0.155652617784102,4.66230870646363e-06,0.00066313099894661
"ENSMUSG00000076614.7",127.158476753025,-3.90717897797927,0.711686808585873,1.66374846426815e-09,8.3668721876285e-07
"ENSMUSG00000076617.9",881.014020616966,-1.95392086247787,0.434281232076462,2.7244779752507e-07,7.06516682538768e-05
"ENSMUSG00000095612.2",19.6421787668393,-0.0513433816862959,0.146381932095037,2.168397175863e-05,0.00234870774102515
"ENSMUSG00000095571.2",43.4335269133507,-0.06242013144279,0.15394077116682,6.36590841803819e-05,0.00537829627206634
"ENSMUSG00000096459.1",54.1468125645958,-0.0912928506381337,0.183086439055629,0.000287352801680005,0.0168011611800811
"ENSMUSG00000095589.2",29.5847853315182,-0.0955862740706589,0.187796792219902,0.000781043742726457,0.0335301126260099
"ENSMUSG00000094075.1",66.5789958672122,-0.0572360002087311,0.14963164996183,0.000805382147574283,0.0342615891842703
"ENSMUSG00000054757.14",1965.52567023015,0.484661998325567,0.154403654874039,0.000114092158836412,0.0089251760476418
"ENSMUSG00000021338.17",285.893031605237,-2.00281433399109,0.360191954638575,1.15658374912273e-09,6.37900272452557e-07
"ENSMUSG00000016756.17",3737.17274254804,-0.749211948009537,0.231272673115358,5.45125786745078e-05,0.00465207042615602
"ENSMUSG00000006717.7",931.32486445383,0.465279393167658,0.197673435266738,0.0010779003371378,0.0432061770972944
"ENSMUSG00000006711.15",211.713211241032,1.67409153862489,0.315348206573928,5.24816980457116e-09,2.11141368623333e-06
"ENSMUSG00000021416.11",57.1663344089929,5.81612136990626,0.838959935117722,1.59991621396484e-12,2.5031578009821e-09
"ENSMUSG00000039114.16",5416.85370762663,0.558775561837777,0.136916250417638,2.90642093063313e-06,0.000455610237427023
"ENSMUSG00000021453.2",769.468468530002,-1.2697489555947,0.533765211189163,0.000505065640523585,0.0245235492559055
"ENSMUSG00000021539.9",2499.12799010691,0.421620934413267,0.178776561343409,0.00121781844869196,0.0477662996546839
"ENSMUSG00000021594.11",1552.51655869659,-1.430051589711,0.377143347483701,5.86691590205881e-06,0.00079434656554702
"ENSMUSG00000069170.14",54.927757109427,-0.104007199350539,0.200075684495461,0.000871491980371534,0.0366261881431712
"ENSMUSG00000048376.6",694.270468556991,-0.767166988821617,0.279120047785061,0.000244694611676739,0.0149806296826964
"ENSMUSG00000042379.8",90.8573569543661,-2.42139417683832,0.541644650987804,3.06428111184185e-07,7.43933488549054e-05
