"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000020669.15",236.079995855093,1.01487069829157,0.303874601185889,3.65743150518506e-05,0.00365693389545647
"ENSMUSG00000020681.14",87.5986752224244,-1.32320135718374,0.528091028503174,0.000381853379808639,0.0206341212368653
"ENSMUSG00000020697.16",528.066334919415,-0.5891649462657,0.255511809640488,0.00102941108871758,0.0413188051107087
"ENSMUSG00000020917.17",19821.453308416,0.920850246569203,0.368670927789789,0.000481529587747396,0.0243213810333719
"ENSMUSG00000020926.16",173.836370497725,1.61201920551939,0.500735777927365,4.53624556368355e-05,0.00432946346071563
"ENSMUSG00000021094.10",1335.73903158317,0.601330974235699,0.189476473369635,9.00007870622219e-05,0.00751608845591214
"ENSMUSG00000021259.5",65.365955164308,1.80072329287363,0.717580999087014,0.00035179388754689,0.0195858282772833
"ENSMUSG00000021338.17",287.018676488018,-1.60148076669302,0.490209722320759,3.76011408468119e-05,0.00370913804138551
"ENSMUSG00000021356.10",48.0583048760505,-0.125895471809723,0.243116604515207,0.00020874884413789,0.0138369511422517
"ENSMUSG00000021416.11",64.4512796124012,3.94394529810751,0.93259361276437,1.07362378195535e-06,0.000222255244326475
"ENSMUSG00000021453.2",787.580861095923,-1.22156331351667,0.556323814541536,0.00078335046585475,0.0344157747862259
"ENSMUSG00000021594.11",1856.98890023472,-1.37617566680617,0.382135082958575,1.23978525560466e-05,0.00157089342128252
"ENSMUSG00000021903.11",171.695472685879,-1.72589720059187,0.368569014069921,1.23901234800732e-07,3.73276780812922e-05
"ENSMUSG00000021906.14",449.445608275279,0.693564912311495,0.307499420365549,0.00100356182550611,0.0408597000312708
"ENSMUSG00000022032.14",258.474785288985,-0.0248331835452164,0.149010831299406,1.36674481121993e-05,0.00168810212061434
"ENSMUSG00000022149.17",10063.3823584599,-0.952997656515017,0.30799216817479,8.167125146203e-05,0.00693875175716137
"ENSMUSG00000022181.16",2807.21081252888,-0.100528910494835,0.204224676567198,1.97646524882636e-05,0.00226953798650389
"ENSMUSG00000022215.6",276.520532411412,-2.27941034764522,0.531509730516353,6.88676381295661e-07,0.000151077096302741
"ENSMUSG00000022445.7",24488.452575118,0.460256497471606,0.139930021105599,8.40020384103394e-05,0.00709575839399522
"ENSMUSG00000022550.18",550.543189616763,-0.763882266030095,0.268761269420928,0.000202753411130177,0.0136700442054649
